"commentID","commentBody","commentTitle","assetID"
17720530,"The republican establishment gave us the worst president in history George W Bush! The establishment needs to step aside and let the people pick the next republican candidate. For Mitch McConnell to think he can control the outcome is ridiculous. Mitt Romney had his chance and blew it. Step aside gentleman. The people will decide this one. Trump 2016","<br/>",100000004235555
17721053,"There is no such expression of the will of the majority of Republicans. In fact, in the South Carolina primary, for example, 67.5% of the votes were gathered by the other candidates. Trump got around 32.5% The problem is the way in which delegates to the convention are aggregated whereby a candidate can get all of votes from a given congressional district by being highest vote getter, not a majority choice. The delegates should be award proportionately based on actual votes, that way the contest could go all the way to the convention to be settled there. The political parties have rigged the process because they figure that they have a better chance of winning by picking a nominee early.","<br/>",100000004235555
17719829,"I visualize this as Mickey Mouse in ""The Sorcerer's Apprentice.  Karl Rove set this know-nothingness in motion and now he's overwhelmed by it.  Couldn't happen to a nicer guy.","<br/>",100000004235555
17723494,"Realist;<br/><br/>Karl Rove is a completely despicable human being as are two others who worked in the W. Administration: Dick Cheney and Donald Rumsfeld.<br/><br/>I used to be a registered Republican but have been an Independent since 2002. The incompetence of W. and people like Cheney and Rumsfeld drove me away, never to return. The last Republican I voted for POTUS was Bush 41 who, compared to the current crop of GOP POTUS candidates, looks like Abraham Lincoln.","<br/>",100000004235555
17724651,"Before Karl Rove there was Lee Atwater.<br/>Atwater was unleashed upon us in 1988 by GHW Bush and his cronies.<br/>Rove learned his diabolical craft at the knee of Atwater.<br/>GW Bush - in juvenile mode - hung out with his father's crowd.<br/>When the time came GW Bush promoted Rove to the position of head operative in his campaign of 2000.<br/>Rove was and still is the dirty trickster.<br/><br/>First cause of the current GOP ...... mess can be rightfully laid at the doorstep of the family Bush.<br/>With luck they all will now be relegated to the obscurity they so richly  deserve.  ","<br/>",100000004235555
17725551,"Dr. Frankenstein","<br/>",100000004235555
17732305,"Hopefully price to the whole country won't be too great.","<br/>",100000004235555
17720380,"It is so ironic that the Republican Party which has become the party of ""no"" cannot say ""no"" to the man who will doom them, Donald Trump. How sweet!!!","<br/>",100000004235555
17720861,"Other than the (Republican) elephant in the room--the fact that the establishment created this monster by catering for years to the intellectually and morally degraded constituency to which he appeals--the party has an insurmountable problem: they have no viable alternative to Trump. Cruz? They hate him almost as much (for good reason). Rubio? Ineffective and inexperienced. The others can't even get 5% traction. It is possible to find some brilliant con artist to put lousy Republican policies across--after all, Reagan sure did it for them--but there currently is no such person. Lacking someone with equal charisma to Trump, they all better vote for Hillary, who will be better for their party and for the country than any other foreseeable result.","<br/>",100000004235555
17720948,"Trump all the way.","n/a",100000004235555
17720816,"The Republican party didn't 'create' Donald Trump by failing to mount a strong enough counter to his campaign.  It created a bleak landscape of life in America through its decades long policies serving the rich and the religiously extreme, and through its dysfunctional politics of scapegoating and intransigence.  This, together with the enfeebled opposition of a Democratic party also under the thumb of wealthy interests, is what 'created' the negative phenomenon of Trump (as well as the positive one of Sanders).<br/><br/>Why should we want to salvage the Republican party at all?  It will only give us Cruz or Rubio or Carson in Trump's place?  These may be better for the Party (which is to say, for the wealthy interests in control of it).  But they are competitive with Trump in being terrible for America.<br/><br/>We need to stop agonizing about what's good or bad for the Republican or Democratic party, and start fixing the system which both have sold out, as Sanders is trying to do.","<br/>",100000004235555
17720379,"Leave it to Mitch McConnell to ignore the voters and obstruct governance.<br/>The better solution would be to ditch Mitch<br/>Did I just come up with a slogan  ?<br/>Ditch Mitch<br/>Sounds good to me ","<br/>",100000004235555
17720857,"We've been lied to and used by the government, especially since Clinton.  We pinned our hopes on Obama to help dig us out of that corruption and incompetence, only to be devastated by his ineptness with Congress and his poor decisions about Wall St.  Obama is really responsible for the rising of Trump.  There will be many democrats who cross over if Hillary is nominated.  Sanders, like Trump, tells it like it is so he'll have a chance.  But a small chance against Trump.  As an objective observer for many months, it's inconceivable to me that the Republican establishment AND the media have been so tone-deaf.  The ""people"" are speaking by the 10's of thousands and they are just beginning to accept Trump's possible nomination?  Are you kidding me?  ","<br/>",100000004235555
17721070,"It is fitting that a party in which LePage is the ""establishment"" is not long for this world. ","<br/>",100000004235555
17720368,"Don't blame Donald Trump. The G.O.P fell into the ditch they dug themselves. He was just the Pied Piper!","<br/>",100000004235555
17720855,"I am a liberal Democrat.  Part of me just wants to laugh at the situation the GOP has gotten itself into.  However, without a strong opposition, any party, including mine, degenerates.   Candidates for office, from any party, can bow to donors, pander to voters and get elected only to serve their own interest.  This is just especially vivid now.  <br/><br/>The thing about it now bothering me the most is the sheer number of people supporting the ideology of beating one's breast.  I had really thought we were better than that.","<br/>",100000004235555
17720744,"Too late now. The horse has bolted. Hey Republicans party, have you heard that expression about reaping what you sow? You are now the Grim Reapers.","<br/>",100000004235555
17720360,"The GOP still hasn't figured out basic math. 47&gt;.01","<br/>",100000004235555
17720849,"it's not trump, it's the voters. they like this message, and the other republican candidates aren't much different in many of his positions, even if they won't use as crude or direct language","<br/>",100000004235555
17720743,"GOP has preached that government is the problem, business people are smart and efficient, MSM can't be trusted, facts can't be trusted, science lies, professionals are elitists, the market place solves everything, and President Obama is a false president.<br/><br/>Then Trump arrives at this table and serves birtherism, anti-other, deport many, and ridicule. People applaud.","<br/>",100000004235555
17720395,"As much as I hate to offer advice to a party that clearly deserves to lose every election for the next couple of decades, here is what the Republicans should do.<br/><br/>Call a meeting. Someone could do it. Maybe G.W. Bush, perhaps his father. Get some adults together and agree that a meeting must be called.<br/><br/>Invite the remaining, non-impressive candidates, like Monday. MAKE SOME DEALS. Do some trading. Okay, Rubio, you are out. You can be the vice nominee if you want. Kasich, you are in. Everyone else, drop out today, right now, right here, and you will be rewarded with something...perhaps a future shot at the presidency. Make Ben Casey an ambassador to somewhere (there are lots of countries to choose from).  <br/><br/>Cruz, well, he's a special problem. Could he be president of Texas? Where could we put him?  HERE IT IS: Tell him the entire Republican party is aligned for his defeat if he gets the nomination. Tell him he will be denounced by every Republican office holder in the nation. Tell him he will get zero support.<br/><br/>Yes, the public would not like this deal. Guess what? Just like other presidential years, they would then only have two candidates from which to choose. If the public wants Donald Trump, his foul mouth, his bankruptcies, his casino background, his numerous affairs and numerous wives, if they want him all that much, then they deserve him.<br/><br/>Save yourself, Republicans. In the process, you might just save the country we all love, cherish and honor.","<br/>",100000004235555
17720354,"first of all the nomination is not over with. second of all i remember chris christie with obama after hurricane sandy buddying up just before the election. what timing that was. what side are you on mr christie? i guess they say action speaks louder then words. you and trump fit each other perfectly. putting other people down is your expertise. what are you going to do for our country with SPECIFICS? i guess the last debate answered that.","<br/>",100000004235555
17720834,"Mitch McConnell ~ An modern day American traitor.<br/>Paul LaPage a modern day American dunce,<br/>Paul LePage urged the governors to draft an open letter “to the people,” disavowing Mr. Trump and his divisive brand of politics.<br/>On Friday, a few hours after Mr. Christie endorsed him, Mr. Trump collected support from a second governor, who in a radio interview said Mr. Trump could be “one of the greatest presidents.” That governor was Paul LePage.<br/>LaPage is representative of too many Republican office holders, literally dumber than a box of hammers and the ethics of a baby eating mother.<br/><br/>That the allegedly intelligent Ted Craz Represents the pinnacle of Tea party intelligence tells you all you need to know about that segment of the Republican lunatic fringe. That the rest of them sat by while Sara Palin made a mockery of them does not suggest that anything good will come down the road a piece.<br/><br/>On the other hand the Democrats haven't much to recommend themselves either though the bar is set considerably higher. At least in terms of outright lying and manners. The thing is the party is led by an upper echelon group who are doing fine and like Republicans they think their very existence is doing the rest of us a favor. Read Hilary Clinton.","<br/>",100000004235555
17720738,"""... since white Southerners abandoned the Democratic Party en masse during the civil rights movement.""  A real danger is the migration of establishment Reps to the Dems, forever changing the Dems.","<br/>",100000004235555
17720394,"Trump could win in a landslide in November, and Rove et. al. would still say that he ruined the GOP.","<br/>",100000004235555
17720352,"Brokered convention? If Trump thinks he's being treated unfairly -- and you can count on that if he isn't nominated -- he'll launch a third-party challenge as an independent.","<br/>",100000004235555
17720823,"Trouble is, the Trump unknown is almost as frightening as the HR Clinton unknown. With HR Clinton, we know all the same power players will continue on their thrones. With Trump, much of it is wildcard. He is a marketer if anything, perhaps his ""endgame"" will be far more the ""shakeup"" this country needs. <br/><br/>As much as I hate to type this, if you really think about it, President Trump would probably challenge the oligarchy far more than President HRC.<br/><br/>And as a deeply progressive citizen &amp; POC, I can't believe I would (ewwww!) sooner consider a vote for Trump as for HRC.","<br/>",100000004235555
17721028,"We have to clean house. Trump may not be perfect but the constitution protects us from infiltration of an imposter. Even though he or she may try to lyrics and cheat. Look at Nixon or what's in the White House now. This office was well thought through by the forefathers of this nation. When operated at its full potential it will be great. And I believe Trump will do thus.","n/a",100000004235555
17720393,"With all the harping and scarping about Trump the sad, very sad truth is there is a huge swath of middle America west of the Hudson River that will likely vote him to the Presidency.<br/><br/>They love his bluster, they love his success (forget that he started off with daddy's money) and they may even love is comb over.<br/><br/>Go to downstate IL, the Ozarks in MO, the great plans of KS, the oil fields of OK and on and on and you will find Trump lovers...brash, rednecked with more than enough time to get to the polls and vote.<br/><br/>If Trump gets nominated he will likely sweep to victory as all the old losers rise to the surface one last time to make their one last stand for their America...the America of pre-1964 politics...this is who Trump and Christie play to and will probably pull into their one last stand of mean, really mean conservatism.","<br/>",100000004235555
17720348,"So one day Maine's Governor LePage asked Republican governors to publicly disavow Trump ""and his divisive brand of politics"".  The next day LePage endorsed Trump and said he could be the best President ever.<br/><br/>Is this how Hitler came to power and succeeded with his atrocities?  People just closed their minds and their souls and jumped on the bandwagon?<br/><br/>To what extent will Republicans help Donald Trump become President once he has the nomination?  Will they really continue to trash Hillary in hopes of defeating her?  This is definitely a case of ""Be careful what you wish for"".","<br/>",100000004235555
17720821,"""Mr. Trump, by contrast, made frequent calls to Mr. Christie once he dropped out""<br/><br/>At a press conference in Fort Worth, Texas , yesterday, Mr. Trump clearly said Mr. Christie called him, not the other way round, and Mr. Christie, who was standing right behind Mr. Trump, didn't correct him.","<br/>",100000004235555
17720382,"The established political class only wants to stop him because he owes favors to no one!  No lobbyist can buy him, no Senator or Representative is owed pork for their district, and no party donors or ""bigwigs"" can manipulate him.  He is a third party candidate that has hijacked a ludicrously weak Republican field using little more than a Twitter account and corny slogan.  A true American success story!","<br/>",100000004235555
17720270,"This will teach the R's to shut down our government down.  We don't want the 2010 tea party Congress.  Trump and The People will clean house next year.","n/a",100000004235555
17720817,"""Mr. LePage urged the governors to draft an open letter 'to the people,' disavowing Mr. Trump and his divisive brand of politics."" <br/><br/>Right. Because the GOP has always opposed divisive polit.. Oh, gosh! Oh, gosh! I'm sorry; I can't stop laughing. Woo! Excuse while I wipe the tears of laughter from my eyes. Did the press confuse this meeting for open-mic night at the Comedy Cellar? Wait. Is this Chris Rock's Oscars rehearsal? Anybody?","<br/>",100000004235555
17720705,"The GOP is the scaremongering, apocalyptic party of the ""patriotic"" life and career ruining Joe McCarthy, and it hasn't disavowed him or changed at all.  <br/><br/>People forget that at their own peril.<br/><br/>In fact, Ted Cruz bears a striking resemblance to him.","<br/>",100000004235555
17719670,"Trump doesn't have to release his tax returns until the end of September when Romney released his.","<br/>",100000004235555
17720730,"What this shows us is that the anti-government message of the Republicans has been spectacularly successful, reaching its inevitable endgame of candidates that so anti-government, they aren't even part of either ruling party.<br/><br/>The previously reliable indicators of electoral success have broken down. Jeb the $130 million man can do no better than low single digits. Our election is now nothing more than another entertaining season of Presidental Apprentice, with the media breathlessly reporting every plot twist, as the billionaires duke it out on the national stage. Meanwhile, there's no real hope for change for the general populace regardless of who wins.","<br/>",100000004235555
17720650,"The GOP has some traction when it comes to economic policies. I don't agree with their policies but I can tell from talking to people, that there is a subset of voters who lean Republican because of tax policy. These are the people that believe the government is wasteful. People who value the American dream and are dismayed when the people who make it to the top are brought back down again via tax policy. People who think social safety nets enable the lazy. <br/><br/>I don't happen to agree with most of it, but there are a few ""accusations"" that do sting. One--we should not overly tax working people even those in the 1%. When you tax PRODUCTIVITY you take away the incentives for extra risks.  I know that first hand because I've experienced it. Rather than lean on working people on their way up, corporations and the such ought to bear higher burden. So thats about the only common point I have with those folks.<br/><br/>But here is the problem. Even if that stance is somewhat reasonable, the rest of the Republican agenda is draconian, ignorant and hypocritical. The party of the so called libertarians take enormous liberties with people's private lives. They don't play fair. They are not civil. They are willing to take down the country to win.<br/><br/>....and if that is who they remain, that is how they shall perish. Donald Trump is not the agent of destruction; he is the final symptom.","<br/>",100000004235555
17720694,"Republican chickens have come home to roost. Just one problem. Where DID I put my popcorn? <br/><br/>This is what happens when you try to race bate and divide and hold fast to Citizens United. I'm not for Trump. I'm for Sanders (and I'm black, much to the Clinton campaign's dismay, but I digress). Let's sit back and watch the show, people.  ","<br/>",100000004235555
17719668,"Donald Trump was never a Republican.<br/><br/>He's been gaming the GOP establishment for years so he would have the advantage of running on a major-party ticket but his takedowns/disrespect/repudiation of their donors, the Bush family, Rubio, Cruz, Congress, the Iraq War tell you all you need to know.  His recent comments supporting Planned Parenthood, Medicare, Social Security and 'not letting people die in the streets' have reassured many average Republicans and moderates he understands their concerns.  I've never believed Trump has enthusiasm for Christianity or guns.  His base has shown they don't care about that.<br/><br/>The GOP nomination was there for the taking and Trump's taking it. <br/><br/>Regular working people believe both parties have abandoned them - hence Trump and Sanders.  I believe the 40% of white Democrats who voted for Obama against Romney in 2012 will abandon the Democratic Party and vote for Trump.  This is the DNC's fault for forcing Hillary on us.   Hillary's the most hated, divisive politician in America and even the Democratic base has no enthusiasm for her.<br/><br/>I'll vote for Hillary over Trump but both political parties helped engineer the Trump phenomena by completely ignoring the needs and concerns of struggling voters on both sides.  Blinded by greed, the RNC and DNC quit listening to anyone outside their bubbles.  People are fed up.<br/><br/>Trump is the result.<br/><br/>I personally think it's time for both major parties to die off so something saner can take their place.","<br/>",100000004235555
17720628,"I find the comments on this article very disturbing as if it were something to celebrate that Trump is doing well because he has put the Republican leadership in a bind. People seem to think this is all still a joke and that there's no way he'll win. If he is elected President we will all pay the price. Stop with the gloating until the election is over and Hillary has won. ","<br/>",100000004235555
17720734,"I am a life-long Republican--and I've been blessed with a rather long life so far. I find Mr. Trump's rhetoric a bit strong, however, he is an intelligent, savy, able man who appears to be at least as honest as our Republican senators. Those of use who will vote for Mr. Trump---in my case if I can't vote for John Kasich in the general election will celebrate his victory as well. Senators, you do NOT own the Republican party. ","<br/>",100000004235555
17719745,"A Paul LePage endorsement ought to be considered political suicide....","<br/>",100000004235555
17719661,"If establishment republicans would fight obama and the democrats like they fight Trump and the American people they would be big winners.","<br/>",100000004235555
17720989,"They have done nothing but fight Obama for the last eight years.","<br/>",100000004235555
17720627,"As I and many others have predicted for months,  regardless of whether or not Mr.Trump wins the Republican nomination, the party will split into two  factions: A businessman's party valuing its traditional goals of low taxes, open borders and doors, free-trade, low tariffs, a larger defense budget and an aggressive foreign policy; and a conservative populist party promoting higher taxes, higher tariffs, relatively  closed borders, and a neo-isolationist foreign policy.<br/><br/>If nominated, Trump will induce a large proportion of the forty per cent of American who normally don't vote to come  to the polls. It is not clear that either Bernie Sanders  or Hillary Clinton could defeat him.","<br/>",100000004235555
17721033,"We haven't had an election with this much uncertainty and consequence for our two party system since 1912, when Theodore Roosevelt ran as a third-party candidate on the Bull Moose Party.","<br/>",100000004235555
17719977,"I feel like I am watching a movie where the villain accidentally swallows his own poison.","<br/>",100000004235555
17719734,"All you're watching this weekend is the GOP establishment throwing a tantrum as they come to the realization that their hand picked candidates can't cut it. Don't worry... they'll get over it and end up working with a Donald Trump administration. All of this will be forgotten by this time next year. If you think this is about Trump then why not support Ted Cruz? It's because Cruz was not one of the chosen. I will vote for Ted Cruz on Super Tuesday but I will support Trump when he wins the nomination and the general election in November..  ","<br/>",100000004235555
17719625,"Reap the wind, sow the whirlwind, you obstructionist ... jerks.  <br/><br/>The schadenfreude is delectable though enjoyment tempered by real fear for the nation.  I think those of us who enjoyed the latter 20th century saw the peak of the USA without realizing it.  ","<br/>",100000004235555
17720728,"The GOP Establishment is working overtime on a new project TRUMP (i.e. Terrified Republicans Undermining a Magical President) while the rank and file in their party like Trump better than McConnell / Koch Brothers / Super PACS / major donors etc. In the unlikely event that Trump wins the Presidency, he is less likely a disaster to the country compared to Rubio or Cruz who are fanatical in their own ways. The worst that Trump may do is perhaps build the Mexican Wall and rename the White House as the Trump House (for a period of 4 years). ","<br/>",100000004235555
17719711,"Trump is triangulating just like Clinton. They deserve each other.","<br/>",100000004235555
17720672,"So what did we learn from this piece, other than an electorate feeding an undercurrent fed up with the status quo - which itself is seismic?  Rubio, seeking a Christie endorsement makes a phone call and leaves a voice mail.  Trump calls Christie and the two of them have dinner, talking face-to-face.  No palace intrigue.  No back room deals, a person-to-person conversation to seek an endorsement.  No wonder the Republican Party of Rove, Romney, McConnell and a left-leaning media are doing everything to derail this campaign.  They cannot endure a candidate willing to meet people head on and lay the truth on the line. Does Trump have his faults? Name me a candidate who doesn't?  But he is on the verge of creating a more inclusive Republican Party that embraces a conservative philosophy.  It is an approach that will make this nation great again, but because it doesn't fit the template of the party elite or the media every angle is being played to change the narrative.  Trump's campaign has roused the masses and shaken the status quo to it's core.  Here's hoping it continues to a successful conclusion.","<br/>",100000004235555
17720839,"Amen!","<br/>",100000004235555
17720725,"What do we Trump supporters want?<br/>Easy. To drive out all the corrupt conservatives and their lying, loser ideology of greedy globalism once and for all.<br/> A new PRO_American party with elements of conservatism and classic liberalism.<br/>America First.","<br/>",100000004235555
17719706,"Who would want D. Trump behind the red button?! D. Trump is a huge danger to the United States. The world already has V. Putin. That is enough. <br/><br/>Only Bernie Sanders is someone you can trust - he is intelligent, empathtic and visionary!  ","<br/>",100000004235555
17720663,"What is the recent history of the republican party? Can anyone point to anything positive that they have done in the past 30 years? I certainly cannot.<br/>So it is no surprise to see them in their current situation. Hopefully the voters across the nation can correct this, IF they are allowed to vote. Sadly, the states control that now and who is controlling the states? ","<br/>",100000004235555
17720717,"Why should the Republican party be saved? Their death would only help America.","<br/>",100000004235555
17719705,"establishment republicans prefer hillary over donald in a runoff because she is the establishment just like crubio-bush. Donald is not. and that scares the<br/>cia-nsa-oil-bank-export/import  big-agriculture core of the establishment.","<br/>",100000004235555
17720660,"Democrats should definitely fear the possibility of Trump beating whoever the Democrats nominate. He is such an out-of-the-box candidate that has totally controlled the Republican race, who knows what would happen in the general election? He is tapping into people""s emotions of fear and anxiety with easy solutions in such a persuasive manner that will overwhelm cool rational discussion of policy. He is portraying himself as the ultimate outsider non-politician with his own money who will fix the dysfunctional logjam of DC. So many people are buying it! Wake up before it is too late not only for the Republican Party, but for our country as a functioning pluralistic inclusive democracy.","<br/>",100000004235555
17720708,"Trump, Cruz, Rubio, mad men all! Trumps recent proclamation that if president he will sue all the media who have profaned his name! I don't understand why any discussion goes beyond this 'Dodge City' mentality!","<br/>",100000004235555
17719696,"Panic all you want we are tired of you politicians with your weak liberal policies and so called ""republicans"" who are nothing more than a false left right paradigm where both sides are controlled by the same puppet masters. It is time to let someone from outside Washington have a chance.","<br/>",100000004235555
17720992,"Exactly! I'm sick and tired of senators and congressmen being bought! Isn't it amazing how these guys come from supposed immigrants families, yet end up some of the wealthiest people in the country? As politicians? How does that work, exactly? As a small business owner, I'm tired of politics controlling my success! Insurance and pharmaceutical companies are out of control! I am maddeningly angry (if that's not a word, it should be!) ","<br/>",100000004235555
17720656,"Confusion among Republican leadership, you say? Inability to understand what's going on? Could it be that young and old, weary middle class  and infinitely weary poor are saying something similar to this:<br/><br/>WE ARE THE 99 PERCENT","<br/>",100000004235555
17720622,"The last thing either party's leadership wants is for the people to actually have a voice in their government. The idea of them actually being in control is terrifying to the current establishment.","<br/>",100000004235555
17720476,"Mitch McConnell is no different than Donald Trump. McConnell is mean spirited and a viscous inside Washington player who will do anything to win.  The Republican establishment seems to like the bare knuckled underhanded lying McConnell but not Trump.  Why?  Because Trump can't be bought like the Republicans in Congress.   That is his appeal. ","<br/>",100000004235555
17720447,"The GOP is reaping what it sowed. The residents are controlling the nuthouse. Talk about unintended consequences. Well, those not in the GOP bubble were pretty sure this would be the outcome of their hate and fear mongering.","<br/>",100000004235555
17720303,"I suggest that the Republican Party has no soul left for which to fight. Its main combatants--Trump, Rubio and Cruz--exhibit that conclusion through their words, means and deeds in trying to win the nomination. Is it too late to bring back Jeb?","<br/>",100000004235555
17720618,"It's a win-win as far as I'm concerned. Either they are successful in stopping Trump or he wins the primary and thoroughly trashes the Republican brand. I know it entails some risk in the general election but my preference leans toward the latter.","n/a",100000004235555
17720475,"Maybe the Republican Political Class elders and their followers need to fade away and let We the People decide who we want to represent us in the next election. It is revolting to listen to the parasite,s who have earned their living doing nothing but giving speeches, go on and on about how Trump is a disaster. You are the disasters. ","<br/>",100000004235555
17720444,"Be careful what you wish for.<br/><br/>The DNC may succeed in making Hillary the party nominee.<br/><br/>But that boor, Trump, has now said several times, on national TV, in interviews and at rallies, that Planned Parenthood does essential work in the provision of vital health care to women.  What other Republican has had the guts to say that out loud, for attribution?<br/><br/>For the huge number of general election voters who will never, under any circumstances, cast a vote for Hillary, that gives many of them a reason to justify a vote for Trump.  Others will find their own reasons.<br/><br/>It*s not just the Republicans being swept away by this rising tide.  Progressives--and many moderates--who loathe Hillary will not be shackled either.  Moving stories of older black women thrilled to vote for Hillary will not obscure the many many Americans who will grimly vote for anyone BUT Hillary.","<br/>",100000004235555
17720612,"Ol' LBJ had his faults, but he knew politics.  One of his sayings was ""If you kick a man long enough, eventually he'll figure out who's kicking him."" After decades of using divisiveness and hate-mongering to obscure their oligarchical acts and depredations on the people of our nation, that day seems at hand.  ","<br/>",100000004235555
17720468,"Us Republicans had to hold our noses and try not to vomit as we voted for Bush and Romney.  What makes them think that we give a rat's behind about what they think now?<br/>How much do we really care about these ""Party Leaders""?  The ""Primary Paul Ryan"" Facebook page has 50k likes, and Mr. McConnell has a 38% approval rating among Republicans in his home state of Kentucky; he is officially the most unpopular man in the entire US Senate.  He does have enough money and influence to keep himself from being primaried, however, and the Democrats keep offering us crazy liberals in a conservative state.<br/>A lot of us actually liked McCain, until he picked brain-dead Palin as his running mate, and started flip-flopping on a lot of positions he had held for decades, apparently to appease the donor class and elites.","<br/>",100000004235555
17720335,"Cruz and Rubio have some nerve claiming that they are Christians when they sound like crypto terrorists arguing that Americans should be left to die on our streets.  ","<br/>",100000004235555
17720435,"corrected:As much as I hate to offer advice to a party that clearly deserves to lose every election for the next couple of decades, here is what the Republicans should do.<br/><br/>Call a meeting. Someone could do it. Maybe G.W. Bush, perhaps his father. Get some adults together and agree that a meeting must be called.<br/><br/>Invite the remaining, non-impressive candidates, like Monday. MAKE SOME DEALS. Do some trading. Okay, Rubio, you are out. You can be the vice nominee if you want. Kasich, you are in. Everyone else, drop out today, right now, right here, and you will be rewarded with something...perhaps a future shot at the presidency. Make Ben Carson an ambassador to somewhere (there are lots of countries to choose from).  <br/><br/>Cruz, well, he's a special problem. Could he be president of Texas? Where could we put him?  HERE IT IS: Tell him the entire Republican party is aligned for his defeat if he gets the nomination. Tell him he will be denounced by every Republican office holder in the nation. Tell him he will get zero support.<br/><br/>Yes, the public would not like this deal. Guess what? Just like other presidential years, they would then only have two candidates from which to choose. If the public wants Donald Trump, his foul mouth, his bankruptcies, his casino background, his numerous affairs and numerous wives, if they want him all that much, then they deserve him.<br/><br/>Save yourself, Republicans. In the process, you might just save the country we  love, cherish and honor.","<br/>",100000004235555
17720604,"These clowns still don't get it.  If the electorate sees that they are interfering with a candidate that the people want instead of the the establishment wants, you will see the end of the Republican party....and the election of Clinton.","<br/>",100000004235555
17720467,"This could not happen to nicer people.","<br/>",100000004235555
17720432,"Interesting comment about what we are dealing with here up in Maine with our Tea Party Governor, Paul LePage:  Last week he cajoled the Republican governors' conference to disavow Trump.  This week he joined his buddy Chris Christie and endorsed Trump.","<br/>",100000004235555
17720597,"Democrats who seem almost gleeful completely miss the point.  Trump will do very well in states like OH, PA, FL and MI that both candidates will need to win the election.  He'll do well in Colorado and Wisconsin.  At the end of the day, he'll win all the states that Romney and McCain won.  This isn't about Trump as much as it is about the ruling elite seeing power yanked from them.  If Trump is the nominee, he shreds the witch.  It seems so clear.  He knows how to press her buttons.  He will destroy her. But a Trump presidency unequivocally means that the Republican base is gone for good and those who used to rule are out on the street.  Ironically, the base is already gone.  The time to worry was years ago when we were voting for Ron Paul, Gary Johnson and others.","<br/>",100000004235555
17720464,"If you are in a panic over Trump you can thank Mitch McConnell, John Boehner and John Boehner's mini-me, Paul Ryan!","<br/>",100000004235555
17720337,"Here's my crazy theory to add to the mix: as a progressive my worst case scenario is a President Trump who loves making deals with a democratically controlled House and Senate. There, I spoke the unspeakable.","<br/>",100000004235555
17720505,"The GOP created this Monter and now they are going to Karl Rove for advice...good luck!! ","<br/>",100000004235555
17720460,"I am also wondering if Mitch McConnell will go on record as saying his sole focus will be to make Trump a one-term president?","<br/>",100000004235555
17720323,"If Trump isn't elected there will probably be a revolution here in the U.S. ...yes..people are that mad at the government.","<br/>",100000004235555
17720811,"That last part needs to change, and not by electing an unpredictable narcissist billionaire loud-mouth to power.  But by electing people who are sane, competent, and experienced, and by understanding the consequences of giving up on that course of action.  Or we could end up with far worse than our current malaise; there are far worse places we could yet end up, and Trump or the others of his ilk would get us there fast. ","<br/>",100000004235555
17720496,"""Sow the wind and reap the whirlwind"".<br/><br/>It seems to me that a fundamental cause for the disarray on the right is that the ""establishment"" has allowed right-wing media to flourish unchecked and, in fact, encouraged.  With the know-nothing-ism and paranoia that is on constant offer on Fox News (as the most egregious example), is it any wonder that campaigns like Donald Trump's, so divorced from reality, resonate with viewers and listeners who have had a steady diet of similar fare?  The conservative establishment has allowed these outlets to flourish, and is now dismayed at the predictable outcome.","<br/>",100000004235555
17721714,"Trump and Cruz are the best examples of false Christians that I've found in a long time, with Rubio running a close second (or is it third?).   ","<br/>",100000004235555
17720450,"It is astounding, the nonchalance with which this article can report about the absence of the smoked filled room, about billionaires unable or unwilling to step in, about a former pol rueing that, ""This is going to play out in the way that it will.""  Meaning, voters, however informed or not, will vote the way they will.  What a concept.<br/><br/>The GOP has for the last 7 years shown the US how not to govern, how not to compromise.  As a result Obama has had to rule by Executive Order.  In the hands of what passed as a moderate Republican who happens to be a constitutional scholar, perhaps it's not as bad as it could be.  With a megalomaniac, it is very scary- AS LONG AS Congress sits idly by, not governing, not passing a budget, not authorizing the use of military force, etc.  <br/><br/>Congress has basically said, I'm not playing any more and I'm taking my toys with me.  Of course people are shaking in their boots at the thought of a President Trump.","<br/>",100000004235555
17720315,"The Republicans opened an eight lane freeway for Trump by running down govt. as an institution, by telling Americans that they most oppose it at every turn, by disrespecting the institution of the presidency, and the man who currently holds the office, and, most importantly, allowing wild rumors (Obama is Muslim, Obama wasn't born in this country, Obama has a colonial mindset, etc.) to circulate like mosquitos in a vast swamp. They have spent hundreds of millions of dollars, outside of the official campaigns, trying to nullify the elections of 2008 and '12 and now they might wind up nullifying themselves.<br/><br/>The tea party effort, largely paid for in the early days by Republican billionaires, is the monster that gave birth to Cruz, Trump and the nihilists in the House of Representatives who repeatedly threatened to shutdown the govt. and managed to do just that once. The long time office holding Republicans looked the other way at extremism, or they laughed over their evening drinks at what a great benefit it would all be to them. Now, the tea party is being allowed to die a quiet death, but the blowback is rising and  potentially disastrous.<br/><br/>The Republicans seeded the ground with anger, distrust and disgust at govt. and the state of our society. Throw in the recession, lack of wage increases and unchecked immigration               and....it....is....no...wonder...that...ordinary...citizens...are angry...and looking for any wildly plausible alternative to business as usual.","<br/>",100000004235555
17720486,"The establishment Republicans are foolish to be angry with John Kasich for not withdrawing. He is the only one who can prevent Donald Trump from winning Ohio's winner-take-all primary, and Kasich has a better chance of carrying his winner-take-all home state than Marco Rubio does his (Florida)","<br/>",100000004235555
